4.0049e+05,5.0554e+05,1
3.9988e+05,5.0172e+05,1
4.0047e+05,5.0387e+05,1
4.0092e+05,5.0346e+05,1
4.0016e+05,4.9913e+05,1
4.0043e+05,5.0014e+05,1
4.0076e+05,4.9696e+05,1
4.0115e+05,4.9817e+05,1
4.0128e+05,4.9926e+05,1
4.0127e+05,5.0123e+05,1
4.0197e+05,5.0359e+05,1
4.0239e+05,4.9951e+05,1
4.0294e+05,4.9715e+05,1
4.0242e+05,5.0037e+05,1
4.0242e+05,5.0248e+05,1
4.0308e+05,5.0213e+05,1
4.0287e+05,5.0132e+05,1
4.0295e+05,5.012e+05,1
4.0443e+05,5.0071e+05,1
4.0454e+05,4.994e+05,1
4.0448e+05,4.9568e+05,1
4.0406e+05,5.0652e+05,1
4.0401e+05,5.0265e+05,1
4.0356e+05,5.0512e+05,1
4.0568e+05,5.056e+05,1
4.0459e+05,4.9722e+05,1
4.0512e+05,4.9911e+05,1
4.0525e+05,4.9697e+05,1
4.0631e+05,4.9916e+05,1
4.0632e+05,4.9831e+05,1
4.051e+05,5.0383e+05,1
4.0668e+05,5.0455e+05,1
4.0626e+05,5.0202e+05,1
4.0613e+05,5.0295e+05,1
4.0749e+05,5.0359e+05,1
4.0665e+05,5.0603e+05,1
4.071e+05,4.9589e+05,1
4.075e+05,4.9706e+05,1
4.0777e+05,4.9702e+05,1
4.0608e+05,4.9665e+05,1
4.0562e+05,4.9772e+05,1
4.0767e+05,4.9816e+05,1
4.0816e+05,4.9689e+05,1
4.0843e+05,4.9627e+05,1
4.0783e+05,5.043e+05,1
4.0845e+05,5.0534e+05,1
4.0761e+05,5.0232e+05,1
4.086e+05,4.9825e+05,1
4.0856e+05,4.9706e+05,1
4.097e+05,4.9687e+05,1
4.0872e+05,4.9712e+05,1
4.1123e+05,4.9738e+05,1
4.0797e+05,5.0144e+05,1
4.0947e+05,5.0279e+05,1
4.0997e+05,5.0137e+05,1
4.0704e+05,5.0006e+05,1
4.1066e+05,4.9794e+05,1
4.1137e+05,4.9565e+05,1
4.1107e+05,4.9657e+05,1
4.1197e+05,4.9684e+05,1
4.0941e+05,4.9547e+05,1
4.1065e+05,4.9675e+05,1
4.1052e+05,4.9933e+05,1
4.1158e+05,4.9802e+05,1
4.0941e+05,5.0024e+05,1
4.1021e+05,5.0144e+05,1
4.1175e+05,4.9933e+05,1
4.1074e+05,5.0353e+05,1
4.1136e+05,5.0161e+05,1
4.1186e+05,5.0016e+05,1
4.1073e+05,4.9439e+05,1
4.1187e+05,4.9542e+05,1
4.1188e+05,4.957e+05,1
4.1295e+05,4.9684e+05,1
4.1195e+05,4.9555e+05,1
4.1278e+05,4.9517e+05,1
4.1251e+05,4.9903e+05,1
4.1413e+05,5.0208e+05,1
4.1334e+05,5.0046e+05,1
4.122e+05,5.0076e+05,1
4.1257e+05,5.0082e+05,1
4.1292e+05,5.016e+05,1
4.1508e+05,4.9662e+05,1
4.1456e+05,4.9999e+05,1
4.1472e+05,4.985e+05,1
4.1655e+05,5.0162e+05,1
4.1608e+05,5.004e+05,1
4.1696e+05,5.0012e+05,1
4.1689e+05,4.9955e+05,1
4.1753e+05,4.9985e+05,1
4.1782e+05,4.9997e+05,1
4.1795e+05,5e+05,1
4.1832e+05,5.0097e+05,1
4.1739e+05,4.9902e+05,1
4.1872e+05,5.0023e+05,1
4.1875e+05,5.0148e+05,1
4.1896e+05,5.0039e+05,1
4.1775e+05,4.9827e+05,1
4.1721e+05,4.9696e+05,1
4.1917e+05,4.9789e+05,1
4.2014e+05,4.9865e+05,1
4.1995e+05,4.9952e+05,1
4.1828e+05,4.9881e+05,1
4.1904e+05,4.9992e+05,1
4.2003e+05,5.0077e+05,1
4.196e+05,5.0022e+05,1
4.2064e+05,5.0014e+05,1
4.2062e+05,4.9932e+05,1
3.826e+05,5.042e+05,2
3.8267e+05,5.0417e+05,2
3.8244e+05,4.9885e+05,2
3.8312e+05,4.9898e+05,2
3.8342e+05,4.9922e+05,2
3.8404e+05,4.9817e+05,2
3.8498e+05,4.9868e+05,2
3.8434e+05,5.0171e+05,2
3.8518e+05,5.0146e+05,2
3.8517e+05,4.9915e+05,2
3.8492e+05,5.0402e+05,2
3.8507e+05,5.0377e+05,2
3.8521e+05,5.0371e+05,2
3.8617e+05,5.0429e+05,2
3.8654e+05,5.0424e+05,2
3.8679e+05,4.9753e+05,2
3.8788e+05,4.982e+05,2
3.8872e+05,5.0242e+05,2
3.8904e+05,5.0186e+05,2
3.8851e+05,4.9851e+05,2
3.8835e+05,4.9925e+05,2
3.8877e+05,5.0012e+05,2
3.8947e+05,4.9958e+05,2
3.8943e+05,5.0166e+05,2
3.8967e+05,5.0212e+05,2
3.8992e+05,5.0165e+05,2
3.9014e+05,5.0315e+05,2
3.8809e+05,4.9638e+05,2
3.8914e+05,4.9747e+05,2
3.898e+05,4.985e+05,2
3.9015e+05,5.003e+05,2
3.9059e+05,5.011e+05,2
3.9132e+05,5.0099e+05,2
3.9107e+05,5.0162e+05,2
3.9029e+05,4.9653e+05,2
3.9033e+05,4.9887e+05,2
3.9082e+05,4.9746e+05,2
3.9138e+05,4.9941e+05,2
3.9087e+05,4.9637e+05,2
3.9168e+05,4.9731e+05,2
3.9208e+05,4.9823e+05,2
3.9214e+05,4.9706e+05,2
3.924e+05,4.972e+05,2
3.9262e+05,4.9558e+05,2
3.9282e+05,4.9814e+05,2
3.9303e+05,4.969e+05,2
3.9356e+05,4.9683e+05,2
3.9327e+05,4.9522e+05,2
3.9345e+05,4.9697e+05,2
3.9346e+05,4.952e+05,2
3.9368e+05,4.957e+05,2
3.9351e+05,5.0191e+05,2
3.9376e+05,5.0256e+05,2
3.9398e+05,5.0219e+05,2
3.9154e+05,4.9902e+05,2
3.9303e+05,4.984e+05,2
3.9356e+05,4.9855e+05,2
3.9322e+05,4.9827e+05,2
3.9339e+05,4.9818e+05,2
3.9381e+05,4.9717e+05,2
3.9354e+05,5.004e+05,2
3.9363e+05,5.011e+05,2
3.9419e+05,5.0121e+05,2
3.9404e+05,4.991e+05,2
3.9452e+05,4.9729e+05,2
3.9493e+05,4.9949e+05,2
3.9582e+05,4.9602e+05,2
3.9628e+05,4.9532e+05,2
3.9527e+05,5.0404e+05,2
3.95e+05,5.0427e+05,2
3.9535e+05,5.0432e+05,2
3.9557e+05,5.0437e+05,2
3.9585e+05,5.037e+05,2
3.9619e+05,5.0364e+05,2
3.9611e+05,4.9684e+05,2
3.9612e+05,4.9821e+05,2
3.9726e+05,4.9588e+05,2
3.9749e+05,4.9778e+05,2
3.9807e+05,4.9697e+05,2
3.9845e+05,4.971e+05,2
3.9737e+05,5.035e+05,2
3.9762e+05,5.0062e+05,2
3.9815e+05,5.0043e+05,2
3.9832e+05,4.9826e+05,2
3.9768e+05,4.9903e+05,2
3.9909e+05,4.9763e+05,2
3.9955e+05,4.9882e+05,2
3.9839e+05,5.0311e+05,2
3.9895e+05,5.0447e+05,2
4.0019e+05,5.0388e+05,2
4.007e+05,5.0392e+05,2
3.99e+05,5.0249e+05,2
4.0069e+05,5.0328e+05,2
4.0085e+05,5.004e+05,2
4.0077e+05,4.9967e+05,2
4.0114e+05,4.9777e+05,2
4.0115e+05,5.0012e+05,2
4.0106e+05,5.0251e+05,2
4.0121e+05,5.0046e+05,2
4.0122e+05,5.0232e+05,2
4.0167e+05,5.0232e+05,2
4.0184e+05,5.0299e+05,2
4.02e+05,5.0254e+05,2
4.019e+05,4.9942e+05,2
4.0134e+05,5.0012e+05,2
4.0214e+05,4.9803e+05,2
4.0252e+05,4.9747e+05,2
4.0135e+05,5.0039e+05,2
4.0365e+05,5.0096e+05,2
4.0582e+05,4.9905e+05,2
4.054e+05,4.9753e+05,2
4.0632e+05,5.0468e+05,2
4.0605e+05,5.0435e+05,2
4.0697e+05,5.0302e+05,2
4.0745e+05,4.9634e+05,2
4.0594e+05,4.973e+05,2
4.0665e+05,4.9662e+05,2
4.0713e+05,4.9803e+05,2
4.0831e+05,4.9662e+05,2
4.0798e+05,5.025e+05,2
4.0837e+05,5.043e+05,2
4.0837e+05,5.0262e+05,2
4.0862e+05,5.0345e+05,2
4.0875e+05,5.0325e+05,2
4.088e+05,4.9694e+05,2
4.0932e+05,4.9833e+05,2
4.0861e+05,5.0171e+05,2
4.0838e+05,5.0251e+05,2
4.0886e+05,5.0314e+05,2
4.0934e+05,5.022e+05,2
4.0955e+05,4.9846e+05,2
4.1037e+05,4.9922e+05,2
4.1037e+05,4.9937e+05,2
4.1039e+05,4.9945e+05,2
4.1042e+05,4.9965e+05,2
4.1164e+05,4.997e+05,2
4.1054e+05,5.01e+05,2
4.1078e+05,5.0159e+05,2
4.1128e+05,5.0248e+05,2
4.1164e+05,5.0231e+05,2
4.1183e+05,5.0037e+05,2
4.1187e+05,5.0032e+05,2
4.1311e+05,5.0175e+05,2
4.1244e+05,5.0066e+05,2
4.1376e+05,5.009e+05,2
3.8132e+05,5.0336e+05,3
3.8178e+05,5.0085e+05,3
3.8184e+05,5.0399e+05,3
3.8204e+05,5.0068e+05,3
3.8325e+05,4.9911e+05,3
3.8269e+05,5.0091e+05,3
3.8273e+05,5.0229e+05,3
3.8424e+05,4.9899e+05,3
3.8487e+05,5.0458e+05,3
3.8472e+05,4.9911e+05,3
3.8526e+05,5.0295e+05,3
3.8688e+05,4.9795e+05,3
3.8642e+05,5.0433e+05,3
3.869e+05,5.005e+05,3
3.8767e+05,4.9756e+05,3
3.8783e+05,5.0103e+05,3
3.8859e+05,4.9715e+05,3
3.8856e+05,5.0556e+05,3
3.893e+05,5.0469e+05,3
3.8917e+05,4.9924e+05,3
3.9008e+05,5.0267e+05,3
3.9111e+05,5.0117e+05,3
3.9185e+05,4.9692e+05,3
3.9306e+05,5.0666e+05,3
3.9305e+05,4.9864e+05,3
3.9353e+05,5.0274e+05,3
3.9337e+05,4.961e+05,3
3.9358e+05,5.0057e+05,3
3.9407e+05,5.0642e+05,3
3.9351e+05,5.0185e+05,3
3.955e+05,5.043e+05,3
3.9582e+05,4.9573e+05,3
3.9649e+05,5.0575e+05,3
3.9619e+05,5.039e+05,3
3.9584e+05,5.0167e+05,3
3.9626e+05,5.0851e+05,3
3.9602e+05,5.0198e+05,3
3.964e+05,4.9539e+05,3
3.9779e+05,5.0423e+05,3
3.9859e+05,5.063e+05,3
3.9844e+05,4.9644e+05,3
3.9889e+05,5.012e+05,3
3.9845e+05,4.9692e+05,3
3.9998e+05,4.9811e+05,3
4.0043e+05,5.0506e+05,3
4.0061e+05,5.0178e+05,3
4.0197e+05,5.0292e+05,3
4.0388e+05,4.9745e+05,3
4.0407e+05,5.0486e+05,3
4.0415e+05,5.0634e+05,3
4.0451e+05,5.0292e+05,3
4.0449e+05,4.962e+05,3
4.0507e+05,4.9623e+05,3
4.0579e+05,5.0344e+05,3
4.0512e+05,5.0261e+05,3
4.0656e+05,5.0063e+05,3
4.0546e+05,5.0614e+05,3
4.0743e+05,4.9695e+05,3
4.0727e+05,5.0581e+05,3
4.074e+05,5.0604e+05,3
4.0886e+05,4.9928e+05,3
4.0784e+05,4.9685e+05,3
4.0876e+05,5.0128e+05,3
4.0989e+05,4.9598e+05,3
4.1101e+05,5.0302e+05,3
4.1095e+05,4.9641e+05,3
4.1112e+05,4.9834e+05,3
4.1137e+05,4.9488e+05,3
4.1201e+05,4.9498e+05,3
4.1245e+05,4.9633e+05,3
4.1242e+05,4.9537e+05,3
4.1297e+05,4.9951e+05,3
4.1318e+05,4.9921e+05,3
4.1546e+05,4.9891e+05,3
4.1575e+05,4.9672e+05,3
4.1548e+05,5.0118e+05,3
4.1626e+05,4.975e+05,3
4.1811e+05,4.9918e+05,3
4.1893e+05,5.007e+05,3
4.1941e+05,5.0067e+05,3
4.2026e+05,4.9916e+05,3
3.8268e+05,5.0286e+05,4
3.828e+05,5.0133e+05,4
3.8494e+05,5.0008e+05,4
3.8652e+05,5.0259e+05,4
3.8955e+05,4.98e+05,4
3.8869e+05,5.0319e+05,4
3.9432e+05,4.9988e+05,4
3.9652e+05,5.0656e+05,4
3.9728e+05,5.0067e+05,4
3.9716e+05,4.9631e+05,4
3.9725e+05,5.0479e+05,4
4.0023e+05,4.995e+05,4
4.0504e+05,4.9722e+05,4
4.0615e+05,5.0441e+05,4
4.0625e+05,5.0262e+05,4
4.0828e+05,5.046e+05,4
4.0806e+05,4.9708e+05,4
4.109e+05,4.9667e+05,4
4.1181e+05,4.9602e+05,4
4.1457e+05,4.995e+05,4
4.1687e+05,4.999e+05,4
4.1776e+05,4.9772e+05,4
4.1947e+05,4.9861e+05,4
4.1983e+05,5.0037e+05,4
3.8504e+05,5.0132e+05,5
3.8901e+05,5.0117e+05,5
3.9136e+05,4.9856e+05,5
3.9496e+05,4.9779e+05,5
3.9886e+05,4.9791e+05,5
3.9908e+05,5.0407e+05,5
4.0133e+05,5.0214e+05,5
4.0255e+05,4.9868e+05,5
4.0352e+05,5.0019e+05,5
4.0836e+05,5.0261e+05,5
4.0989e+05,5.0095e+05,5
4.1057e+05,4.9732e+05,5
4.0613e+05,4.9801e+05,6
4.0993e+05,4.9827e+05,6
4.1247e+05,5.0096e+05,6
4.1594e+05,5.0074e+05,6
4.19e+05,4.9987e+05,6
