509.2,509.2,509.2,509.2,509.2,509.2,509.2,509.2,509.2,509.2,509.2,509.2,509.2,509.2,509.2,509.2,509.2,509.2,509.2,509.2,509.2,509.2,509.2,509.2,509.2,509.2,509.2,509.2,509.2,509.2,509.2,509.2,509.2,509.2,509.2,509.2,509.2,509.2,509.2,509.2,509.2,509.2,509.2,509.2,509.2,509.2,509.2,509.2,509.2,509.2,509.2,509.2,509.2,509.2,509.2,509.2,509.2,509.2,509.2,509.2,509.2,509.2,509.2,509.2,509.2,509.2,509.2,509.2,509.2,509.2,509.2,509.2,509.2,509.2,509.2,509.2,509.2,509.2,509.2,509.2,509.2,509.2,509.2,509.2,509.2,509.2,509.2,509.2,509.2,509.2,509.2,509.2,509.2,509.2,509.2,509.2,509.2,509.2,509.2,509.2,509.2,509.2,509.2,509.2,509.2,509.2,509.2,509.2,509.2,509.2,509.2,509.2,509.2,509.2,509.2,509.2,509.2,509.2,509.2,509.2,509.2,509.2,509.2,509.2,509.2,509.2,509.2,509.2,509.2,509.2,509.2,509.2,509.2,509.2,509.2,509.2,509.2,509.2,509.2,509.2,509.2,509.2,509.2,509.2,509.2,509.2,509.2,509.2,509.2,509.2,509.2,509.2,509.2,509.2,509.2,509.2,509.2,509.2,509.2,509.2,509.2,509.2,509.2,509.2,509.2,509.2,509.2,509.2,509.2,509.2,509.2,509.2,509.2,509.2,509.2,509.2,509.2,509.2,509.2,509.2,509.2,509.2,509.2,509.2,509.2,509.2,509.2,509.2,509.2,509.2,509.2,509.2,509.2,509.2,509.2,509.2,509.2,509.2,509.2,509.2,509.2,509.2,509.2,509.2,509.2,509.2,509.2,509.2,509.2,509.2,509.2,509.2,509.2,509.2,509.2,509.2,509.2,509.2,509.2,509.2,509.2,509.2,509.2,509.2,509.2,509.2,509.2,509.2,509.2,509.2,509.2,509.2,509.2,509.2,509.2,509.2,509.2,509.2,509.2,509.2,509.2
578.81,578.81,578.81,578.81,578.81,578.81,578.81,578.81,578.81,578.81,578.81,578.81,578.81,578.81,578.81,578.81,578.81,578.81,578.81,578.81,578.81,578.81,578.81,578.81,578.81,578.81,578.81,578.81,578.81,578.81,578.81,578.81,578.81,578.81,578.81,578.81,578.81,578.81,578.81,578.81,578.81,578.81,578.81,578.81,578.81,578.81,578.81,578.81,578.81,578.81,578.81,578.81,578.81,578.81,578.81,578.81,578.81,578.81,578.81,578.81,578.81,578.81,578.81,578.81,578.81,578.81,578.81,578.81,578.81,578.81,578.81,578.81,578.81,578.81,578.81,578.81,578.81,578.81,578.81,578.81,578.81,578.81,578.81,578.81,578.81,578.81,578.81,578.81,578.81,578.81,578.81,578.81,578.81,578.81,578.81,578.81,578.81,578.81,578.81,578.81,578.81,578.81,578.81,578.81,578.81,578.81,578.81,578.81,578.81,578.81,578.81,578.81,578.81,578.81,578.81,578.81,578.81,578.81,578.81,578.81,578.81,578.81,578.81,578.81,578.81,578.81,578.81,578.81,578.81,578.81,578.81,578.81,578.81,578.81,578.81,578.81,578.81,578.81,578.81,578.81,578.81,578.81,578.81,578.81,578.81,578.81,578.81,578.81,578.81,578.81,578.81,578.81,578.81,578.81,578.81,578.81,578.81,578.81,578.81,578.81,578.81,578.81,578.81,578.81,578.81,578.81,578.81,578.81,578.81,578.81,578.81,578.81,578.81,578.81,578.81,578.81,578.81,578.81,578.81,578.81,578.81,578.81,578.81,578.81,578.81,578.81,578.81,578.81,578.81,578.81,578.81,578.81,578.81,578.81,578.81,578.81,578.81,578.81,578.81,578.81,578.81,578.81,578.81,578.81,578.81,578.81,578.81,578.81,578.81,578.81,578.81,578.81,578.81,578.81,578.81,578.81,578.81,578.81,578.81,578.81,578.81,578.81,578.81,578.81,578.81,578.81,578.81,578.81,578.81,578.81,578.81,578.81,578.81,578.81,578.81,578.81,578.81,578.81,578.81,578.81,578.81
648.3,648.3,648.3,648.3,648.3,648.3,648.3,648.3,648.3,648.3,648.3,648.3,648.3,648.3,648.3,648.3,648.3,648.3,648.3,648.3,648.3,648.3,648.3,648.3,648.3,648.3,648.3,648.3,648.3,648.3,648.3,648.3,648.3,648.3,648.3,648.3,648.3,648.3,648.3,648.3,648.3,648.3,648.3,648.3,648.3,648.3,648.3,648.3,648.3,648.3,648.3,648.3,648.3,648.3,648.3,648.3,648.3,648.3,648.3,648.3,648.3,648.3,648.3,648.3,648.3,648.3,648.3,648.3,648.3,648.3,648.3,648.3,648.3,648.3,648.3,648.3,648.3,648.3,648.3,648.3,648.3,648.3,648.3,648.3,648.3,648.3,648.3,648.3,648.3,648.3,648.3,648.3,648.3,648.3,648.3,648.3,648.3,648.3,648.3,648.3,648.3,648.3,648.3,648.3,648.3,648.3,648.3,648.3,648.3,648.3,648.3,648.3,648.3,648.3,648.3,648.3,648.3,648.3,648.3,648.3,648.3,648.3,648.3,648.3,648.3,648.3,648.3,648.3,648.3,648.3,648.3,648.3,648.3,648.3,648.3,648.3,648.3,648.3,648.3,648.3,648.3,648.3,648.3,648.3,648.3,648.3,648.3,648.3,648.3,648.3,648.3,648.3,648.3,648.3,648.3,648.3,648.3,648.3,648.3,648.3,648.3,648.3,648.3,648.3,648.3,648.3,648.3,648.3,648.3,648.3,648.3,648.3,648.3,648.3,648.3,648.3,648.3,648.3,648.3,648.3,648.3,648.3,648.3,648.3,648.3,648.3,648.3,648.3,648.3,648.3,648.3,648.3,648.3,648.3,648.3,648.3,648.3,648.3,648.3,648.3,648.3,648.3,648.3,648.3,648.3,648.3,648.3,648.3,648.3,648.3,648.3,648.3,648.3,648.3,648.3,648.3,648.3,648.3,648.3,648.3,648.3,648.3,648.3,648.3,648.3,648.3,648.3,648.3,648.3,648.3,648.3,648.3,648.3,648.3,648.3,648.3,648.3,648.3,648.3,648.3,648.3
578.8,578.8,578.8,578.8,578.8,578.8,578.8,578.8,578.8,578.8,578.8,578.8,578.8,578.8,578.8,578.8,578.8,578.8,578.8,578.8,578.8,578.8,578.8,578.8,578.8,578.8,578.8,578.8,578.8,578.8,578.8,578.8,578.8,578.8,578.8,578.8,578.8,578.8,578.8,578.8,578.8,578.8,578.8,578.8,578.8,578.8,578.8,578.8,578.8,578.8,578.8,578.8,578.8,578.8,578.8,578.8,578.8,578.8,578.8,578.8,578.8,578.8,578.8,578.8,578.8,578.8,578.8,578.8,578.8,578.8,578.8,578.8,578.8,578.8,578.8,578.8,578.8,578.8,578.8,578.8,578.8,578.8,578.8,578.8,578.8,578.8,578.8,578.8,578.8,578.8,578.8,578.8,578.8,578.8,578.8,578.8,578.8,578.8,578.8,578.8,578.8,578.8,578.8,578.8,578.8,578.8,578.8,578.8,578.8,578.8,578.8,578.8,578.8,578.8,578.8,578.8,578.8,578.8,578.8,578.8,578.8,578.8,578.8,578.8,578.8,578.8,578.8,578.8,578.8,578.8,578.8,578.8,578.8,578.8,578.8,578.8,578.8,578.8,578.8,578.8,578.8,578.8,578.8,578.8,578.8,578.8,578.8,578.8,578.8,578.8,578.8,578.8,578.8,578.8,578.8,578.8,578.8,578.8,578.8,578.8,578.8,578.8,578.8,578.8,578.8,578.8,578.8,578.8,578.8,578.8,578.8,578.8,578.8,578.8,578.8,578.8,578.8,578.8,578.8,578.8,578.8,578.8,578.8,578.8,578.8,578.8,578.8,578.8,578.8,578.8,578.8,578.8,578.8,578.8,578.8,578.8,578.8,578.8,578.8,578.8,578.8,578.8,578.8,578.8,578.8,578.8,578.8,578.8,578.8,578.8,578.8,578.8,578.8,578.8,578.8,578.8,578.8,578.8,578.8,578.8,578.8,578.8,578.8,578.8,578.8,578.8,578.8,578.8,578.8,578.8,578.8,578.8,578.8,578.8,578.8,578.8,578.8,578.8,578.8,578.8,578.8
478.9,478.9,478.9,478.9,478.9,478.9,478.9,478.9,478.9,478.9,478.9,478.9,478.9,478.9,478.9,478.9,478.9,478.9,478.9,478.9,478.9,478.9,478.9,478.9,478.9,478.9,478.9,478.9,478.9,478.9,478.9,478.9,478.9,478.9,478.9,478.9,478.9,478.9,478.9,478.9,478.9,478.9,478.9,478.9,478.9,478.9,478.9,478.9,478.9,478.9,478.9,478.9,478.9,478.9,478.9,478.9,478.9,478.9,478.9,478.9,478.9,478.9,478.9,478.9,478.9,478.9,478.9,478.9,478.9,478.9,478.9,478.9,478.9,478.9,478.9,478.9,478.9,478.9,478.9,478.9,478.9,478.9,478.9,478.9,478.9,478.9,478.9,478.9,478.9,478.9,478.9,478.9,478.9,478.9,478.9,478.9,478.9,478.9,478.9,478.9,478.9,478.9,478.9,478.9,478.9,478.9,478.9,478.9,478.9,478.9,478.9,478.9,478.9,478.9,478.9,478.9,478.9,478.9,478.9,478.9,478.9,478.9,478.9,478.9,478.9,478.9,478.9,478.9,478.9,478.9,478.9,478.9,478.9,478.9,478.9,478.9,478.9,478.9,478.9,478.9,478.9,478.9,478.9,478.9,478.9,478.9,478.9,478.9,478.9,478.9,478.9,478.9,478.9,478.9,478.9,478.9,478.9,478.9,478.9,478.9,478.9,478.9,478.9,478.9,478.9,478.9,478.9,478.9,478.9,478.9,478.9,478.9,478.9,478.9,478.9,478.9,478.9,478.9,478.9,478.9,478.9,478.9,478.9,478.9,478.9,478.9,478.9,478.9,478.9,478.9,478.9,478.9,478.9,478.9,478.9,478.9,478.9,478.9,478.9,478.9,478.9,478.9,478.9,478.9,478.9,478.9,478.9,478.9,478.9,478.9,478.9,478.9,478.9,478.9,478.9,478.9,478.9,478.9,478.9,478.9,478.9,478.9,478.9,478.9,478.9,478.9,478.9,478.9,478.9,478.9,478.9,478.9,478.9,478.9,478.9,478.9,478.9,478.9,478.9,478.9,478.9
487.8,487.8,487.8,487.8,487.8,487.8,487.8,487.8,487.8,487.8,487.8,487.8,487.8,487.8,487.8,487.8,487.8,487.8,487.8,487.8,487.8,487.8,487.8,487.8,487.8,487.8,487.8,487.8,487.8,487.8,487.8,487.8,487.8,487.8,487.8,487.8,487.8,487.8,487.8,487.8,487.8,487.8,487.8,487.8,487.8,487.8,487.8,487.8,487.8,487.8,487.8,487.8,487.8,487.8,487.8,487.8,487.8,487.8,487.8,487.8,487.8,487.8,487.8,487.8,487.8,487.8,487.8,487.8,487.8,487.8,487.8,487.8,487.8,487.8,487.8,487.8,487.8,487.8,487.8,487.8,487.8,487.8,487.8,487.8,487.8,487.8,487.8,487.8,487.8,487.8,487.8,487.8,487.8,487.8,487.8,487.8,487.8,487.8,487.8,487.8,487.8,487.8,487.8,487.8,487.8,487.8,487.8,487.8,487.8,487.8,487.8,487.8,487.8,487.8,487.8,487.8,487.8,487.8,487.8,487.8,487.8,487.8,487.8,487.8,487.8,487.8,487.8,487.8,487.8,487.8,487.8,487.8,487.8,487.8,487.8,487.8,487.8,487.8,487.8,487.8,487.8,487.8,487.8,487.8,487.8,487.8,487.8,487.8,487.8,487.8,487.8,487.8,487.8,487.8,487.8,487.8,487.8,487.8,487.8,487.8,487.8,487.8,487.8,487.8,487.8,487.8,487.8,487.8,487.8,487.8,487.8,487.8,487.8,487.8,487.8,487.8,487.8,487.8,487.8,487.8,487.8,487.8,487.8,487.8,487.8,487.8,487.8,487.8,487.8,487.8,487.8,487.8,487.8,487.8,487.8,487.8,487.8,487.8,487.8,487.8,487.8,487.8,487.8,487.8,487.8,487.8,487.8,487.8,487.8,487.8,487.8,487.8,487.8,487.8,487.8,487.8,487.8,487.8,487.8,487.8,487.8,487.8,487.8,487.8,487.8,487.8,487.8,487.8,487.8,487.8,487.8,487.8,487.8,487.8,487.8,487.8,487.8,487.8,487.8,487.8,487.8
495.1,495.1,495.1,495.1,495.1,495.1,495.1,495.1,495.1,495.1,495.1,495.1,495.1,495.1,495.1,495.1,495.1,495.1,495.1,495.1,495.1,495.1,495.1,495.1,495.1,495.1,495.1,495.1,495.1,495.1,495.1,495.1,495.1,495.1,495.1,495.1,495.1,495.1,495.1,495.1,495.1,495.1,495.1,495.1,495.1,495.1,495.1,495.1,495.1,495.1,495.1,495.1,495.1,495.1,495.1,495.1,495.1,495.1,495.1,495.1,495.1,495.1,495.1,495.1,495.1,495.1,495.1,495.1,495.1,495.1,495.1,495.1,495.1,495.1,495.1,495.1,495.1,495.1,495.1,495.1,495.1,495.1,495.1,495.1,495.1,495.1,495.1,495.1,495.1,495.1,495.1,495.1,495.1,495.1,495.1,495.1,495.1,495.1,495.1,495.1,495.1,495.1,495.1,495.1,495.1,495.1,495.1,495.1,495.1,495.1,495.1,495.1,495.1,495.1,495.1,495.1,495.1,495.1,495.1,495.1,495.1,495.1,495.1,495.1,495.1,495.1,495.1,495.1,495.1,495.1,495.1,495.1,495.1,495.1,495.1,495.1,495.1,495.1,495.1,495.1,495.1,495.1,495.1,495.1,495.1,495.1,495.1,495.1,495.1,495.1,495.1,495.1,495.1,495.1,495.1,495.1,495.1,495.1,495.1,495.1,495.1,495.1,495.1,495.1,495.1,495.1,495.1,495.1,495.1,495.1,495.1,495.1,495.1,495.1,495.1,495.1,495.1,495.1,495.1,495.1,495.1,495.1,495.1,495.1,495.1,495.1,495.1,495.1,495.1,495.1,495.1,495.1,495.1,495.1,495.1,495.1,495.1,495.1,495.1,495.1,495.1,495.1,495.1,495.1,495.1,495.1,495.1,495.1,495.1,495.1,495.1,495.1,495.1,495.1,495.1,495.1,495.1,495.1,495.1,495.1,495.1,495.1,495.1,495.1,495.1,495.1,495.1,495.1,495.1,495.1,495.1,495.1,495.1,495.1,495.1,495.1,495.1,495.1,495.1,495.1,495.1
489.22,489.22,489.22,489.22,489.22,489.22,489.22,489.22,489.22,489.22,489.22,489.22,489.22,489.22,489.22,489.22,489.22,489.22,489.22,489.22,489.22,489.22,489.22,489.22,489.22,489.22,489.22,489.22,489.22,489.22,489.22,489.22,489.22,489.22,489.22,489.22,489.22,489.22,489.22,489.22,489.22,489.22,489.22,489.22,489.22,489.22,489.22,489.22,489.22,489.22,489.22,489.22,489.22,489.22,489.22,489.22,489.22,489.22,489.22,489.22,489.22,489.22,489.22,489.22,489.22,489.22,489.22,489.22,489.22,489.22,489.22,489.22,489.22,489.22,489.22,489.22,489.22,489.22,489.22,489.22,489.22,489.22,489.22,489.22,489.22,489.22,489.22,489.22,489.22,489.22,489.22,489.22,489.22,489.22,489.22,489.22,489.22,489.22,489.22,489.22,489.22,489.22,489.22,489.22,489.22,489.22,489.22,489.22,489.22,489.22,489.22,489.22,489.22,489.22,489.22,489.22,489.22,489.22,489.22,489.22,489.22,489.22,489.22,489.22,489.22,489.22,489.22,489.22,489.22,489.22,489.22,489.22,489.22,489.22,489.22,489.22,489.22,489.22,489.22,489.22,489.22,489.22,489.22,489.22,489.22,489.22,489.22,489.22,489.22,489.22,489.22,489.22,489.22,489.22,489.22,489.22,489.22,489.22,489.22,489.22,489.22,489.22,489.22,489.22,489.22,489.22,489.22,489.22,489.22,489.22,489.22,489.22,489.22,489.22,489.22,489.22,489.22,489.22,489.22,489.22,489.22,489.22,489.22,489.22,489.22,489.22,489.22,489.22,489.22,489.22,489.22,489.22,489.22,489.22,489.22,489.22,489.22,489.22,489.22,489.22,489.22,489.22,489.22,489.22,489.22,489.22,489.22,489.22,489.22,489.22,489.22,489.22,489.22,489.22,489.22,489.22,489.22,489.22,489.22,489.22,489.22,489.22,489.22,489.22,489.22,489.22,489.22,489.22,489.22,489.22,489.22,489.22,489.22,489.22,489.22,489.22,489.22,489.22,489.22,489.22,489.22
389.11,389.11,389.11,389.11,389.11,389.11,389.11,389.11,389.11,389.11,389.11,389.11,389.11,389.11,389.11,389.11,389.11,389.11,389.11,389.11,389.11,389.11,389.11,389.11,389.11,389.11,389.11,389.11,389.11,389.11,389.11,389.11,389.11,389.11,389.11,389.11,389.11,389.11,389.11,389.11,389.11,389.11,389.11,389.11,389.11,389.11,389.11,389.11,389.11,389.11,389.11,389.11,389.11,389.11,389.11,389.11,389.11,389.11,389.11,389.11,389.11,389.11,389.11,389.11,389.11,389.11,389.11,389.11,389.11,389.11,389.11,389.11,389.11,389.11,389.11,389.11,389.11,389.11,389.11,389.11,389.11,389.11,389.11,389.11,389.11,389.11,389.11,389.11,389.11,389.11,389.11,389.11,389.11,389.11,389.11,389.11,389.11,389.11,389.11,389.11,389.11,389.11,389.11,389.11,389.11,389.11,389.11,389.11,389.11,389.11,389.11,389.11,389.11,389.11,389.11,389.11,389.11,389.11,389.11,389.11,389.11,389.11,389.11,389.11,389.11,389.11,389.11,389.11,389.11,389.11,389.11,389.11,389.11,389.11,389.11,389.11,389.11,389.11,389.11,389.11,389.11,389.11,389.11,389.11,389.11,389.11,389.11,389.11,389.11,389.11,389.11,389.11,389.11,389.11,389.11,389.11,389.11,389.11,389.11,389.11,389.11,389.11,389.11,389.11,389.11,389.11,389.11,389.11,389.11,389.11,389.11,389.11,389.11,389.11,389.11,389.11,389.11,389.11,389.11,389.11,389.11,389.11,389.11,389.11,389.11,389.11,389.11,389.11,389.11,389.11,389.11,389.11,389.11,389.11,389.11,389.11,389.11,389.11,389.11,389.11,389.11,389.11,389.11,389.11,389.11,389.11,389.11,389.11,389.11,389.11,389.11,389.11,389.11,389.11,389.11,389.11,389.11,389.11,389.11,389.11,389.11,389.11,389.11,389.11,389.11,389.11,389.11,389.11,389.11,389.11,389.11,389.11,389.11,389.11,389.11,389.11,389.11,389.11,389.11,389.11,389.11
379,379,379,379,379,379,379,379,379,379,379,379,379,379,379,379,379,379,379,379,379,379,379,379,379,379,379,379,379,379,379,379,379,379,379,379,379,379,379,379,379,379,379,379,379,379,379,379,379,379,379,379,379,379,379,379,379,379,379,379,379,379,379,379,379,379,379,379,379,379,379,379,379,379,379,379,379,379,379,379,379,379,379,379,379,379,379,379,379,379,379,379,379,379,379,379,379,379,379,379,379,379,379,379,379,379,379,379,379,379,379,379,379,379,379,379,379,379,379,379,379,379,379,379,379,379,379,379,379,379,379,379,379,379,379,379,379,379,379,379,379,379,379,379,379,379,379,379,379,379,379,379,379,379,379,379,379,379,379,379,379,379,379,379,379,379,379,379,379,379,379,379,379,379,379,379,379,379,379,379,379,379,379,379,379,379,379,379,379,379,379,379,379,379,379,379,379,379,379,379,379,379,379,379,379,379,379,379,379,379,379,379,379,379,379,379,379,379,379,379,379,379,379,379,379,379,379,379,379,379,379,379,379,379,379,379,379,379,379,379,379
